date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:27:46	17028/17028	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267458194-4284%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/e0542193-b2e6-4273-bc45-39d4dfd3c15b.eot?	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/e0542193-b2e6-4273-bc45-39d4dfd3c15bd41d.eot	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:46	17064/17064	---M--	200	added ('OK')	font/woff2	etag:%226743f58b-42a8%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/17b90ef5-b63f-457b-a981-503bb7afe3c0.woff2	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/17b90ef5-b63f-457b-a981-503bb7afe3c0.woff2	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:47	22108/22108	---M--	200	added ('OK')	font/woff	etag:%2267415f06-565c%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/c9aeeabd-dd65-491d-b4be-3e0db9ae47a0.woff	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/c9aeeabd-dd65-491d-b4be-3e0db9ae47a0.woff	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:47	36408/36408	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%2267458192-8e38%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/25f994de-d13f-4a5d-a82b-bf925a1e054d.ttf	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/25f994de-d13f-4a5d-a82b-bf925a1e054d.ttf	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:47	52928/52928	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2267458194-cec0%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/3604edbd-784e-4ca7-b978-18836469c62d.svg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/3604edbd-784e-4ca7-b978-18836469c62d.svg	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:47	17783/17783	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267458194-4577%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/cebcf56a-ea7e-4f5c-8110-a7ee367c1f91.eot?	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/cebcf56a-ea7e-4f5c-8110-a7ee367c1f91d41d.eot	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:48	17720/17720	---M--	200	added ('OK')	font/woff2	etag:%2267458192-4538%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/deb5e718-7abb-4df3-9365-edfa95317090.woff2	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/deb5e718-7abb-4df3-9365-edfa95317090.woff2	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:48	22968/22968	---M--	200	added ('OK')	font/woff	etag:%2267458194-59b8%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/04801919-17ee-4c6b-8b17-eb1965cb3ed6.woff	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/04801919-17ee-4c6b-8b17-eb1965cb3ed6.woff	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:48	36088/36088	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%2267458194-8cf8%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/cee053ec-4b41-4506-a1fe-796261690610.ttf	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/cee053ec-4b41-4506-a1fe-796261690610.ttf	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:48	56299/56299	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2267458192-dbeb%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/38a556e4-b6e5-48c6-aece-b1d470af124e.svg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/38a556e4-b6e5-48c6-aece-b1d470af124e.svg	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:49	19170/19170	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267458194-4ae2%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/07690b8a-c348-4c53-8de3-59f7cfef9ee8.eot?	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/07690b8a-c348-4c53-8de3-59f7cfef9ee8d41d.eot	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:49	18208/18208	---M--	200	added ('OK')	font/woff2	etag:%226744c5c4-4720%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/9f6106aa-36e0-4cfb-8cda-c3354eab2461.woff2	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/9f6106aa-36e0-4cfb-8cda-c3354eab2461.woff2	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:49	24107/24107	---M--	200	added ('OK')	font/woff	etag:%2267415f03-5e2b%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/ff039068-be8b-415c-b1a9-24eedee1c3ab.woff	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/ff039068-be8b-415c-b1a9-24eedee1c3ab.woff	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:49	50728/50728	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%2267415f03-c628%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/cdd2cecb-bd0e-41e5-9ecd-ef60f52a35be.ttf	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/cdd2cecb-bd0e-41e5-9ecd-ef60f52a35be.ttf	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:49	61557/61557	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2267458194-f075%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/390c08bc-8d21-4af3-95a1-a73c21f189cd.svg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/390c08bc-8d21-4af3-95a1-a73c21f189cd.svg	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:50	20216/20216	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267458194-4ef8%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/34b322c2-c1c5-40af-b8e1-fb7574cf68e4.eot?	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/34b322c2-c1c5-40af-b8e1-fb7574cf68e4d41d.eot	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:50	19040/19040	---M--	200	added ('OK')	font/woff2	etag:%2267458194-4a60%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/741a7814-dce9-4eba-a17d-7a235d91ee46.woff2	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/741a7814-dce9-4eba-a17d-7a235d91ee46.woff2	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:50	25376/25376	---M--	200	added ('OK')	font/woff	etag:%2267458194-6320%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/8a911a4d-274f-4996-8857-e2c1d6b42d80.woff	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/8a911a4d-274f-4996-8857-e2c1d6b42d80.woff	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:50	52012/52012	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%2267458194-cb2c%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/9b626f1d-8523-44d7-b47e-37ac358725b0.ttf	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/9b626f1d-8523-44d7-b47e-37ac358725b0.ttf	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:50	65558/65558	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2267458194-10016%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/704e9f93-4543-421e-861d-7246e89734f7.svg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/704e9f93-4543-421e-861d-7246e89734f7.svg	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:51	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267458194-4e9f%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/glyphicons-halflings-regular.eot	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:51	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2267458194-4e9f%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/glyphicons-halflings-regulard41d.eot	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:51	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%2267415f06-466c%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/glyphicons-halflings-regular.woff2	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:51	23424/23424	---M--	200	added ('OK')	font/woff	etag:%2267415f09-5b80%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/glyphicons-halflings-regular.woff	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:51	45404/45404	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%226743e349-b15c%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/glyphicons-halflings-regular.ttf	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:52	108738/108738	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2267458194-1a8c2%22	https://laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/css/fonts/glyphicons-halflings-regular.svg	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:52	72568/72568	---M--	200	added ('OK')	image/png	etag:%226743f58b-11b78%22	https://laverne.edu/admission/wp-content/themes/laverne2017/img/map.png	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/img/map.png	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:52	2471/2471	---M--	200	added ('OK')	image/png	etag:%226744c5c2-9a7%22	https://laverne.edu/admission/wp-content/themes/laverne2017/img/star.png	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/img/star.png	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:52	1214/1214	---M--	200	added ('OK')	image/png	etag:%226744c5ce-4be%22	https://laverne.edu/admission/wp-content/themes/laverne2017/img/tribe-tooltips.png	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/img/tribe-tooltips.png	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:52	105746/105746	---M--	200	added ('OK')	image/jpeg	etag:%226744c5c4-19d12%22	https://laverne.edu/admission/wp-content/themes/laverne2017/img/bg-photo-dark-green.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/img/bg-photo-dark-green.jpg	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:53	96455/96455	---M--	200	added ('OK')	image/jpeg	etag:%2267458194-178c7%22	https://laverne.edu/admission/wp-content/themes/laverne2017/img/Juicer_Placeholder_1.0.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/themes/laverne2017/img/Juicer_Placeholder_1.0.jpg	(from https://laverne.edu/admission/wp-content/themes/laverne2017/style.css?ver=1.2.48)
15:27:54	105842/105842	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Nov%202024%2023:27:54%20GMT	https://laverne.edu/admission/Popover%20requires%20tooltip.js	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/Popover%20requires%20tooltip.js	(from https://laverne.edu/admission/wp-content/themes/laverne2017/js/header-scripts.min.js?ver=1.1.15)
15:27:54	21333/21333	---M-Z	200	added ('OK')	application/json	date:Tue,%2026%20Nov%202024%2023:27:54%20GMT	https://laverne.edu/admission/wp-json/wp/v2/pages/8505	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-json/wp/v2/pages/8505.json	(from https://laverne.edu/admission/adult-learner/)
15:27:55	2509/2509	---M-Z	200	added ('OK')	application/json	date:Tue,%2026%20Nov%202024%2023:27:55%20GMT	https://laverne.edu/admission/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaverne.edu%2Fadmission%2Fadult-learner%2F	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-json/oembed/1.0/embeda0f3.json	(from https://laverne.edu/admission/adult-learner/)
15:27:56	2698/2698	---M-Z	200	added ('OK')	text/xml	date:Tue,%2026%20Nov%202024%2023:27:55%20GMT	https://laverne.edu/admission/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaverne.edu%2Fadmission%2Fadult-learner%2F&format=xml	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-json/oembed/1.0/embed644a	(from https://laverne.edu/admission/adult-learner/)
15:27:56	148164/148164	---M--	200	added ('OK')	image/jpeg	etag:%226205866f-242c4%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Adult-Learner-Undergraduate-Admission.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Adult-Learner-Undergraduate-Admission.jpg	(from https://laverne.edu/admission/adult-learner/)
15:27:56	35585/35585	---M--	200	added ('OK')	image/jpeg	etag:%226205866d-8b01%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Adult-Learner-Undergraduate-Admission-768x512.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Adult-Learner-Undergraduate-Admission-768x512.jpg	(from https://laverne.edu/admission/adult-learner/)
15:27:56	39897/39897	---M--	200	added ('OK')	image/jpeg	etag:%2262058656-9bd9%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Adult-Learner-Undergraduate-Admission-992x661.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Adult-Learner-Undergraduate-Admission-992x661.jpg	(from https://laverne.edu/admission/adult-learner/)
15:27:56	45420/45420	---M--	200	added ('OK')	image/jpeg	etag:%226205862a-b16c%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Adult-Learner-Undergraduate-Admission-1200x800.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Adult-Learner-Undergraduate-Admission-1200x800.jpg	(from https://laverne.edu/admission/adult-learner/)
15:27:56	191333/191333	---M--	200	added ('OK')	image/jpeg	etag:%2262058628-2eb65%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Student-Success-2-992x558.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Student-Success-2-992x558.jpg	(from https://laverne.edu/admission/adult-learner/)
15:27:57	277902/277902	---M--	200	added ('OK')	image/jpeg	etag:%226205869b-43d8e%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Bakersfield-Campus-992x662.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Bakersfield-Campus-992x662.jpg	(from https://laverne.edu/admission/adult-learner/)
15:27:57	505344/505344	---M--	200	added ('OK')	image/jpeg	etag:%226282ceaf-7b600%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Student-Success-1-992x558.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Student-Success-1-992x558.jpg	(from https://laverne.edu/admission/adult-learner/)
15:27:57	132365/132365	---M--	200	added ('OK')	image/jpeg	etag:%2262058616-2050d%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Working-Parent-992x558.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Working-Parent-992x558.jpg	(from https://laverne.edu/admission/adult-learner/)
15:27:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Nov%202024%2023:27:57%20GMT	https://laverne.edu/locations	C:/My%20Web%20Sites/La%20Verne/laverne.edu/locations	(from https://laverne.edu/admission/adult-learner/)
15:27:57	0/-1	---M--	301	error ('')			https://laverne.edu/directory	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory.a54.delayed	(from https://laverne.edu/admission/adult-learner/)
15:27:58	111959/111959	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Nov%202024%2023:27:57%20GMT	https://laverne.edu/admission/adult-learner/transferring-credits/	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/adult-learner/transferring-credits/index.html	(from https://laverne.edu/admission/adult-learner/)
15:27:58	18481/18481	---M-Z	200	added ('OK')	application/json	date:Tue,%2026%20Nov%202024%2023:27:58%20GMT	https://laverne.edu/admission/wp-json/wp/v2/pages/8207	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-json/wp/v2/pages/8207.json	(from https://laverne.edu/admission/graduate/masters/)
15:27:59	2459/2459	---M-Z	200	added ('OK')	application/json	date:Tue,%2026%20Nov%202024%2023:27:59%20GMT	https://laverne.edu/admission/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaverne.edu%2Fadmission%2Fgraduate%2Fmasters%2F	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-json/oembed/1.0/embed6003.json	(from https://laverne.edu/admission/graduate/masters/)
15:27:59	2646/2646	---M-Z	200	added ('OK')	text/xml	date:Tue,%2026%20Nov%202024%2023:27:59%20GMT	https://laverne.edu/admission/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaverne.edu%2Fadmission%2Fgraduate%2Fmasters%2F&format=xml	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-json/oembed/1.0/embedbf98	(from https://laverne.edu/admission/graduate/masters/)
15:27:59	411860/411860	---M--	200	added ('OK')	image/jpeg	etag:%226205862d-648d4%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Masters-Programs.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Masters-Programs.jpg	(from https://laverne.edu/admission/graduate/masters/)
15:27:59	73590/73590	---M--	200	added ('OK')	image/jpeg	etag:%2262058644-11f76%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Masters-Programs-768x512.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Masters-Programs-768x512.jpg	(from https://laverne.edu/admission/graduate/masters/)
15:28:00	129613/129613	---M--	200	added ('OK')	image/jpeg	etag:%2262058663-1fa4d%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Masters-Programs-992x662.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Masters-Programs-992x662.jpg	(from https://laverne.edu/admission/graduate/masters/)
15:28:00	165917/165917	---M--	200	added ('OK')	image/jpeg	etag:%2262058595-2881d%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Masters-Programs-1200x801.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Masters-Programs-1200x801.jpg	(from https://laverne.edu/admission/graduate/masters/)
15:28:00	61024/61024	---M--	200	added ('OK')	image/jpeg	etag:%2262058580-ee60%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2021/08/Students-Citrus-Hall.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2021/08/Students-Citrus-Hall.jpg	(from https://laverne.edu/admission/graduate/masters/)
15:28:00	0/-1	---M--	301	error ('')			https://laverne.edu/directory	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory.a5d.delayed	(from https://laverne.edu/admission/graduate/masters/)
15:28:00	28487/28487	---M-Z	200	added ('OK')	application/json	date:Tue,%2026%20Nov%202024%2023:28:00%20GMT	https://laverne.edu/admission/wp-json/wp/v2/pages/8147	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-json/wp/v2/pages/8147.json	(from https://laverne.edu/admission/graduate/doctoral/)
15:28:01	2436/2436	---M-Z	200	added ('OK')	application/json	date:Tue,%2026%20Nov%202024%2023:28:01%20GMT	https://laverne.edu/admission/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaverne.edu%2Fadmission%2Fgraduate%2Fdoctoral%2F	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-json/oembed/1.0/embed6a1a.json	(from https://laverne.edu/admission/graduate/doctoral/)
15:28:02	2619/2619	---M-Z	200	added ('OK')	text/xml	date:Tue,%2026%20Nov%202024%2023:28:02%20GMT	https://laverne.edu/admission/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaverne.edu%2Fadmission%2Fgraduate%2Fdoctoral%2F&format=xml	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-json/oembed/1.0/embed76ad	(from https://laverne.edu/admission/graduate/doctoral/)
15:28:02	160200/160200	---M--	200	added ('OK')	image/jpeg	etag:%2262058613-271c8%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Admission-Doctoral-Programs.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Admission-Doctoral-Programs.jpg	(from https://laverne.edu/admission/graduate/doctoral/)
15:28:02	40832/40832	---M--	200	added ('OK')	image/jpeg	etag:%2262058604-9f80%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Admission-Doctoral-Programs-768x308.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Admission-Doctoral-Programs-768x308.jpg	(from https://laverne.edu/admission/graduate/doctoral/)
15:28:02	52352/52352	---M--	200	added ('OK')	image/jpeg	etag:%226205860b-cc80%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Admission-Doctoral-Programs-992x397.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Admission-Doctoral-Programs-992x397.jpg	(from https://laverne.edu/admission/graduate/doctoral/)
15:28:02	63195/63195	---M--	200	added ('OK')	image/jpeg	etag:%22620585f0-f6db%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Admission-Doctoral-Programs-1200x481.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Admission-Doctoral-Programs-1200x481.jpg	(from https://laverne.edu/admission/graduate/doctoral/)
15:28:03	95495/95495	---M--	200	added ('OK')	image/jpeg	etag:%226282cd3c-17507%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Doctor-Business-Administration-992x661.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Doctor-Business-Administration-992x661.jpg	(from https://laverne.edu/admission/graduate/doctoral/)
15:28:03	66992/66992	---M--	200	added ('OK')	image/jpeg	etag:%2266fc54cc-105b0%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2024/10/EdD-in-Ed-LEadership-2.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2024/10/EdD-in-Ed-LEadership-2.jpg	(from https://laverne.edu/admission/graduate/doctoral/)
15:28:03	61303/61303	---M--	200	added ('OK')	image/jpeg	etag:%22621871eb-ef77%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Organizational-Leadership-EDD-992x661.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Organizational-Leadership-EDD-992x661.jpg	(from https://laverne.edu/admission/graduate/doctoral/)
15:28:03	75292/75292	---M--	200	added ('OK')	image/jpeg	etag:%226282cdfc-1261c%22	https://laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Public-Administration-DPA-1-992x661.jpg	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-content/uploads/sites/8/2021/12/Public-Administration-DPA-1-992x661.jpg	(from https://laverne.edu/admission/graduate/doctoral/)
15:28:03	0/-1	---M--	301	error ('')			https://laverne.edu/directory	C:/My%20Web%20Sites/La%20Verne/laverne.edu/directory.a69.delayed	(from https://laverne.edu/admission/graduate/doctoral/)
15:28:04	11763/11763	---M-Z	200	added ('OK')	application/json	date:Tue,%2026%20Nov%202024%2023:28:04%20GMT	https://laverne.edu/admission/wp-json/wp/v2/pages/8293	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-json/wp/v2/pages/8293.json	(from https://laverne.edu/admission/transfer/associate-degree-transfer/)
15:28:04	2343/2343	---M-Z	200	added ('OK')	application/json	date:Tue,%2026%20Nov%202024%2023:28:04%20GMT	https://laverne.edu/admission/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaverne.edu%2Fadmission%2Ftransfer%2Fassociate-degree-transfer%2F	C:/My%20Web%20Sites/La%20Verne/laverne.edu/admission/wp-json/oembed/1.0/embed7077.json	(from https://laverne.edu/admission/transfer/associate-degree-transfer/)
